,Prognozuojamas nacionalinis elektros energijos suvartojimas,Planuojamas nacionalinis elektros energijos suvartojimas,Faktinis nacionalinis Elektros energijos vartojimas
2023-01-23 09:00:00,1813,1797.498,1812.185
2023-01-23 10:00:00,1826,1821.111,1824.937
2023-01-23 11:00:00,1815,1822.329,1811.02
2023-01-23 12:00:00,1790,1792.558,1779.178
2023-01-23 13:00:00,1784,1801.431,1780.908
2023-01-23 14:00:00,1756,1768.844,1766.961
2023-01-23 15:00:00,1750,1771.268,1747.478
2023-01-23 16:00:00,1739,1760.624,1721.244
2023-01-23 17:00:00,1780,1767.413,1743.391
2023-01-23 18:00:00,1767,1717.857,1733.197
2023-01-23 19:00:00,1715,1661.197,1688.676
2023-01-23 20:00:00,1656,1612.251,1628.548
2023-01-23 21:00:00,1564,1521.027,1515.853
2023-01-23 22:00:00,1430,1406.301,1378.058
2023-01-23 23:00:00,1322,1283.025,1271.899
2023-01-24 00:00:00,1247,1210.47,1205.601
2023-01-24 01:00:00,1204,1181.389,1174.254
2023-01-24 02:00:00,1187,1158.187,1157.061
2023-01-24 03:00:00,1180,1156.585,1150.717
2023-01-24 04:00:00,1198,1167.279,1160.628
2023-01-24 05:00:00,1260,1245.574,1236.887
2023-01-24 06:00:00,1477,1466.571,1452.014
2023-01-24 07:00:00,1672,1634.54,1654.136
2023-01-24 08:00:00,1800,1736.056,1773.84
2023-01-24 09:00:00,1847,1792.06,1823.923
2023-01-24 10:00:00,1845,1812.41,1836.821
2023-01-24 11:00:00,1835,1805.182,1852.633
2023-01-24 12:00:00,1803,1803.462,1851.709
2023-01-24 13:00:00,1789,1808.103,1859.645
2023-01-24 14:00:00,1770,1756.86,1845.179
2023-01-24 15:00:00,1760,1735.777,1798.938
2023-01-24 16:00:00,1749,1711.427,1747.685
2023-01-24 17:00:00,1785,1724.018,1771.851
2023-01-24 18:00:00,1780,1710.61,1760.357
2023-01-24 19:00:00,1732,1661.821,1705.123
2023-01-24 20:00:00,1671,1596.75,1643.014
2023-01-24 21:00:00,1579,1499.177,1546.815
2023-01-24 22:00:00,1439,1362.12,1412.198
2023-01-24 23:00:00,1330,1271.273,1294.854
2023-01-25 00:00:00,1249,1200.273,1242.537
2023-01-25 01:00:00,1204,1167.843,1205.525
2023-01-25 02:00:00,1186,1159.626,1183.458
2023-01-25 03:00:00,1180,1151.626,1184.044
2023-01-25 04:00:00,1182,1182.201,1197.321
2023-01-25 05:00:00,1242,1237.144,1269.624
2023-01-25 06:00:00,1454,1430.153,1482.503
2023-01-25 07:00:00,1651,1612.398,1672.326
2023-01-25 08:00:00,1784,1734.372,1806.532
2023-01-25 09:00:00,1834,1783.672,1846.289
2023-01-25 10:00:00,1839,1782.059,1847.359
2023-01-25 11:00:00,1833,1766.635,1832.975
2023-01-25 12:00:00,1819,1729.903,1801.086
2023-01-25 13:00:00,1817,1746.867,1820.268
2023-01-25 14:00:00,1803,1700.233,1789.657
2023-01-25 15:00:00,1774,1723.98,1776.243
2023-01-25 16:00:00,1748,1710.412,1738.932
2023-01-25 17:00:00,1774,1732.882,1773.72
2023-01-25 18:00:00,1764,1700.932,1753.203
2023-01-25 19:00:00,1712,1621.47,1692.615
2023-01-25 20:00:00,1646,1568.772,1639.398
2023-01-25 21:00:00,1551,1481.524,1541.349
2023-01-25 22:00:00,1412,1363.671,1418.21
2023-01-25 23:00:00,1308,1232.765,1297.654
2023-01-26 00:00:00,1236,1191.153,1233.159
2023-01-26 01:00:00,1197,1179.709,1203.766
2023-01-26 02:00:00,1173,1159.423,1185.668
2023-01-26 03:00:00,1168,1158.237,1184.925
2023-01-26 04:00:00,1182,1164.002,1196.831
2023-01-26 05:00:00,1249,1227.334,1260.026
2023-01-26 06:00:00,1453,1429.458,1459.526
2023-01-26 07:00:00,1658,1610.103,1643.995
2023-01-26 08:00:00,1808,1736.623,1764.109
2023-01-26 09:00:00,1850,1777.666,1807.117
2023-01-26 10:00:00,1850,1788.733,1815.428
2023-01-26 11:00:00,1839,1801.022,1812.519
2023-01-26 12:00:00,1818,1802.372,1786.312
2023-01-26 13:00:00,1821,1792.155,1789.662
2023-01-26 14:00:00,1795,1753.707,1761.573
2023-01-26 15:00:00,1785,1742.011,1760.026
2023-01-26 16:00:00,1754,1732.542,1729.934
2023-01-26 17:00:00,1786,1755.106,1754.89
2023-01-26 18:00:00,1776,1718.204,1734.669
2023-01-26 19:00:00,1719,1657.686,1702.809
2023-01-26 20:00:00,1653,1612.016,1634.816
2023-01-26 21:00:00,1559,1534.812,1551.597
2023-01-26 22:00:00,1426,1425.117,1428.532
2023-01-26 23:00:00,1311,1315.518,1313.64
2023-01-27 00:00:00,1244,1229.112,1235.423
2023-01-27 01:00:00,1198,1207.35,1204.302
2023-01-27 02:00:00,1177,1184.567,1183.949
2023-01-27 03:00:00,1170,1177.145,1175.99
2023-01-27 04:00:00,1183,1198.679,1189.136
2023-01-27 05:00:00,1251,1250.268,1276.554
2023-01-27 06:00:00,1458,1435.226,1493.218
2023-01-27 07:00:00,1652,1617.276,1671.244
2023-01-27 08:00:00,1783,1742.026,1799.697
2023-01-27 09:00:00,1818,1771.461,1835.74
2023-01-27 10:00:00,1822,1759.789,1794.136
2023-01-27 11:00:00,1822,1722.089,1776.009
2023-01-27 12:00:00,1795,1687.325,1747.562
2023-01-27 13:00:00,1795,1698.854,1747.461
2023-01-27 14:00:00,1761,1661.407,1728.683
2023-01-27 15:00:00,1734,1676.813,1698.303
2023-01-27 16:00:00,1703,1662.365,1677.418
2023-01-27 17:00:00,1748,1677.597,1726.771
2023-01-27 18:00:00,1733,1669.857,1703.029
2023-01-27 19:00:00,1682,1629.2,1648.776
2023-01-27 20:00:00,1619,1603.459,1574.449
2023-01-27 21:00:00,1536,1488.134,1483.409
2023-01-27 22:00:00,1421,1375.492,1383.741
2023-01-27 23:00:00,1315,1244.905,1290.618
2023-01-28 00:00:00,1241,1210.741,1212.218
2023-01-28 01:00:00,1207,1198.821,1172.755
2023-01-28 02:00:00,1186,1183.024,1144.665
2023-01-28 03:00:00,1172,1175.369,1134.668
2023-01-28 04:00:00,1173,1170.527,1139.996
2023-01-28 05:00:00,1195,1201.172,1157.22
2023-01-28 06:00:00,1280,1261.844,1222.354
2023-01-28 07:00:00,1364,1364.43,1308.272
2023-01-28 08:00:00,1456,1441.066,1383.507
2023-01-28 09:00:00,1547,1498.487,1493.233
2023-01-28 10:00:00,1617,1539.016,1561.897
2023-01-28 11:00:00,1598,1543.157,1580.079
2023-01-28 12:00:00,1590,1527.698,1575.218
2023-01-28 13:00:00,1569,1505.678,1560.634
2023-01-28 14:00:00,1540,1496.415,1544.779
2023-01-28 15:00:00,1537,1486.278,1523.807
2023-01-28 16:00:00,1552,1535.207,1519.467
2023-01-28 17:00:00,1619,1603.016,1576.542
2023-01-28 18:00:00,1617,1582.274,1571.314
2023-01-28 19:00:00,1577,1537.886,1528.535
2023-01-28 20:00:00,1522,1435.252,1468.235
2023-01-28 21:00:00,1446,1351.942,1398.066
2023-01-28 22:00:00,1355,1253.647,1317.889
2023-01-28 23:00:00,1282,1189.298,1237.567
2023-01-29 00:00:00,1211,1131.21,1185.104
2023-01-29 01:00:00,1166,1105.01,1132.026
2023-01-29 02:00:00,1140,1085.556,1105.286
2023-01-29 03:00:00,1126,1078.236,1094.208
2023-01-29 04:00:00,1122,1081.557,1094.221
2023-01-29 05:00:00,1142,1106.966,1124.437
2023-01-29 06:00:00,1191,1165.532,1190.77
2023-01-29 07:00:00,1253,1230.166,1251.559
2023-01-29 08:00:00,1312,1295.352,1304.484
2023-01-29 09:00:00,1415,1389.464,1397.87
2023-01-29 10:00:00,1506,1434.085,1474.063
2023-01-29 11:00:00,1538,1450.989,1510.214
2023-01-29 12:00:00,1544,1469.889,1525.045
2023-01-29 13:00:00,1538,1465.187,1511.608
2023-01-29 14:00:00,1526,1429.55,1491.699
2023-01-29 15:00:00,1509,1462.089,1477.323
2023-01-29 16:00:00,1517,1504.079,1492.778
2023-01-29 17:00:00,1589,1584.968,1568.424
2023-01-29 18:00:00,1599,1566.993,1583.664
2023-01-29 19:00:00,1565,1453.564,1552.796
2023-01-29 20:00:00,1512,1401.3,1504.869
2023-01-29 21:00:00,1424,1304.621,1414.269
2023-01-29 22:00:00,1316,1121.824,1293.952
2023-01-29 23:00:00,1220,1062.131,1193.751
2023-01-30 00:00:00,1155,1010.608,1110.436
2023-01-30 01:00:00,1117,976.165,1102.928
2023-01-30 02:00:00,1095,991.643,1097.203
2023-01-30 03:00:00,1093,993.866,1095.056
2023-01-30 04:00:00,1112,1005.253,1108.748
2023-01-30 05:00:00,1178,1098.321,1190.434
2023-01-30 06:00:00,1408,1295.803,1421.969
2023-01-30 07:00:00,1609,1507.229,1621.657
2023-01-30 08:00:00,1752,1644.75,1756.563
2023-01-30 09:00:00,1811,1711.391,1806.664
2023-01-30 10:00:00,1817,1714.016,1814.293
2023-01-30 11:00:00,1813,1686.897,1808.964
2023-01-30 12:00:00,1793,1653.321,1788.33
2023-01-30 13:00:00,1801,1641.363,1793.358
2023-01-30 14:00:00,1771,1622.081,1756.141
2023-01-30 15:00:00,1748,1616.816,1722.579
2023-01-30 16:00:00,1720,1636.982,1691.212
2023-01-30 17:00:00,1743,1651.087,1711.671
2023-01-30 18:00:00,1739,1616.233,1712.846
2023-01-30 19:00:00,1690,1553.96,1662.48
2023-01-30 20:00:00,1620,1507.143,1602.708
2023-01-30 21:00:00,1516,1471.602,1510.633
2023-01-30 22:00:00,1388,1226.503,1376.981
2023-01-30 23:00:00,1268,1101.474,1258.322
2023-01-31 00:00:00,1191,1072.165,1184.631
2023-01-31 01:00:00,1161,1092.999,1163.779
2023-01-31 02:00:00,1139,1076.725,1136.72
2023-01-31 03:00:00,1133,1098.302,1131.296
2023-01-31 04:00:00,1140,1127.658,1136.612
2023-01-31 05:00:00,1208,1174.097,1205.43
2023-01-31 06:00:00,1419,1357.154,1418.628
2023-01-31 07:00:00,1610,1573.045,1603.876
2023-01-31 08:00:00,1747,1680.912,1720.225
2023-01-31 09:00:00,1797,1726.993,1746.429
2023-01-31 10:00:00,1791,1723.603,1713.303
2023-01-31 11:00:00,1779,1700.864,1682.045
2023-01-31 12:00:00,1751,1679.507,1661.582
2023-01-31 13:00:00,1746,1681.113,1660.776
2023-01-31 14:00:00,1727,1688.723,1652.681
2023-01-31 15:00:00,1716,1646.464,1644.324
2023-01-31 16:00:00,1701,1584.077,1637.578
2023-01-31 17:00:00,1740,1607.858,1691.717
2023-01-31 18:00:00,1736,1578.971,1709.754
2023-01-31 19:00:00,1687,1608.457,1660.125
2023-01-31 20:00:00,1622,1533.543,1599.454
2023-01-31 21:00:00,1534,1454.295,1502.437
2023-01-31 22:00:00,1404,1324.415,1368.913
2023-01-31 23:00:00,1285,1204.13,1255.092
2023-02-01 00:00:00,1205,1204.51,1199.277
2023-02-01 01:00:00,1172,1124.592,1164.863
2023-02-01 02:00:00,1151,1071.147,1153.318
2023-02-01 03:00:00,1147,1077.559,1125.71
2023-02-01 04:00:00,1152,1080.768,1133.946
2023-02-01 05:00:00,1210,1146.293,1192.331
2023-02-01 06:00:00,1415,1341.846,1410.054
2023-02-01 07:00:00,1593,1535.229,1589.516
2023-02-01 08:00:00,1731,1651.491,1714.56
2023-02-01 09:00:00,1771,1688.438,1764.708
2023-02-01 10:00:00,1768,1710.693,1760.577
2023-02-01 11:00:00,1754,1738.773,1750.24
2023-02-01 12:00:00,1754,1721.22,1720.903
2023-02-01 13:00:00,1764,1683.373,1720.965
2023-02-01 14:00:00,1743,1652.01,1705.64
2023-02-01 15:00:00,1714,1609.511,1695.128
2023-02-01 16:00:00,1686,1584.444,1686.238
2023-02-01 17:00:00,1715,1651.552,1711.039
2023-02-01 18:00:00,1718,1682.39,1700.018
2023-02-01 19:00:00,1666,1643.517,1646.897
2023-02-01 20:00:00,1602,1588.588,1585.042
2023-02-01 21:00:00,1514,1500.074,1490.871
2023-02-01 22:00:00,1384,1403.452,1361.54
2023-02-01 23:00:00,1275,1318.979,1233.713
2023-02-02 00:00:00,1203,1208.089,1159.445
2023-02-02 01:00:00,1164,1180.903,1120.425
2023-02-02 02:00:00,1150,1171.116,1111.64
2023-02-02 03:00:00,1140,1136.907,1106.294
2023-02-02 04:00:00,1151,1151.24,1123.461
2023-02-02 05:00:00,1213,1206.617,1195.1
2023-02-02 06:00:00,1416,1400.654,1407.314
2023-02-02 07:00:00,1601,1593.123,1591.138
2023-02-02 08:00:00,1730,1728.394,1726.202
2023-02-02 09:00:00,1773,1803.195,1752.326
2023-02-02 10:00:00,1774,1789.445,1739.317
2023-02-02 11:00:00,1766,1775.894,1738.445
2023-02-02 12:00:00,1749,1734.62,1715.11
2023-02-02 13:00:00,1746,1712.856,1717.385
2023-02-02 14:00:00,1732,1679.595,1697.92
2023-02-02 15:00:00,1709,1636.435,1693
2023-02-02 16:00:00,1690,1640.41,1666.729
2023-02-02 17:00:00,1721,1643.183,1711.277
2023-02-02 18:00:00,1729,1602.684,1712.825
2023-02-02 19:00:00,1671,1603.939,1657.282
2023-02-02 20:00:00,1610,1559.134,1589.694
2023-02-02 21:00:00,1521,1498.442,1503.117
2023-02-02 22:00:00,1393,1397.635,1370.956
2023-02-02 23:00:00,1281,1269.453,1259.25
2023-02-03 00:00:00,1216,1201.987,1191.903
2023-02-03 01:00:00,1181,1178.789,1159.213
2023-02-03 02:00:00,1167,1159.064,1144.724
2023-02-03 03:00:00,1165,1162.717,1141.215
2023-02-03 04:00:00,1175,1179.843,1156.361
2023-02-03 05:00:00,1244,1226.136,1227.984
2023-02-03 06:00:00,1437,1410.473,1437.383
2023-02-03 07:00:00,1623,1608.072,1601.949
2023-02-03 08:00:00,1743,1723.878,1735.191
2023-02-03 09:00:00,1779,1787.9,1816.378
2023-02-03 10:00:00,1769,1779.438,1810.501
2023-02-03 11:00:00,1758,1792.787,1806.418
2023-02-03 12:00:00,1737,1773.489,1738.86
2023-02-03 13:00:00,1731,1752.79,1719.096
2023-02-03 14:00:00,1706,1720.514,1686.79
2023-02-03 15:00:00,1683,1697.02,1663.615
2023-02-03 16:00:00,1662,1688.657,1640.385
2023-02-03 17:00:00,1693,1697.872,1692.546
2023-02-03 18:00:00,1700,1672.741,1695.893
2023-02-03 19:00:00,1648,1616.569,1650.764
2023-02-03 20:00:00,1583,1563.991,1592.553
2023-02-03 21:00:00,1500,1461.785,1512.118
2023-02-03 22:00:00,1389,1348.098,1415.632
2023-02-03 23:00:00,1293,1253.924,1312.804
2023-02-04 00:00:00,1235,1192.638,1229.393
2023-02-04 01:00:00,1191,1148.959,1203.901
2023-02-04 02:00:00,1176,1127.602,1179.695
2023-02-04 03:00:00,1162,1117.435,1169.056
2023-02-04 04:00:00,1162,1118.55,1164.947
2023-02-04 05:00:00,1194,1158.62,1182.357
2023-02-04 06:00:00,1268,1226.34,1247.168
2023-02-04 07:00:00,1346,1301.483,1316.316
2023-02-04 08:00:00,1431,1377.395,1398.904
2023-02-04 09:00:00,1537,1458.538,1509.604
2023-02-04 10:00:00,1591,1484.861,1554.088
2023-02-04 11:00:00,1590,1522.856,1580.906
2023-02-04 12:00:00,1586,1521.474,1576.962
2023-02-04 13:00:00,1578,1520.005,1565.725
2023-02-04 14:00:00,1542,1488.392,1534.378
2023-02-04 15:00:00,1530,1473.963,1509.856
2023-02-04 16:00:00,1534,1510.376,1507.095
2023-02-04 17:00:00,1593,1543.804,1571.209
2023-02-04 18:00:00,1609,1566.935,1569.651
2023-02-04 19:00:00,1576,1502.187,1540.812
2023-02-04 20:00:00,1520,1465.25,1479.297
2023-02-04 21:00:00,1450,1391.253,1404.811
2023-02-04 22:00:00,1354,1284.183,1321.518
2023-02-04 23:00:00,1277,1207.264,1238.808
2023-02-05 00:00:00,1206,1157.926,1180.204
2023-02-05 01:00:00,1169,1134.177,1162.555
2023-02-05 02:00:00,1147,1117.977,1137.327
2023-02-05 03:00:00,1135,1103.603,1121.975
2023-02-05 04:00:00,1131,1116.694,1128.102
2023-02-05 05:00:00,1165,1138.074,1148.586
2023-02-05 06:00:00,1223,1201.856,1204.645
2023-02-05 07:00:00,1299,1259.927,1263.811
2023-02-05 08:00:00,1379,1324.475,1335.52
2023-02-05 09:00:00,1467,1422.262,1450.002
2023-02-05 10:00:00,1527,1481.168,1495.068
2023-02-05 11:00:00,1558,1494.266,1493.941
2023-02-05 12:00:00,1558,1517.695,1478.894
2023-02-05 13:00:00,1543,1485.975,1463.984
2023-02-05 14:00:00,1522,1475.725,1443.796
2023-02-05 15:00:00,1500,1472.537,1468.692
2023-02-05 16:00:00,1527,1489.29,1492.285
2023-02-05 17:00:00,1600,1566.37,1578.789
2023-02-05 18:00:00,1635,1589.921,1624.874
2023-02-05 19:00:00,1614,1567.73,1603.022
2023-02-05 20:00:00,1561,1510.117,1546.367
2023-02-05 21:00:00,1481,1436.198,1459.499
2023-02-05 22:00:00,1373,1354.002,1353.452
2023-02-05 23:00:00,1281,1249.074,1253.977
2023-02-06 00:00:00,1209,1152.539,1184.585
2023-02-06 01:00:00,1170,1156.669,1147.04
2023-02-06 02:00:00,1157,1170.605,1122.972
2023-02-06 03:00:00,1146,1137.084,1113.297
2023-02-06 04:00:00,1160,1160.793,1130.101
2023-02-06 05:00:00,1222,1229.614,1210.005
2023-02-06 06:00:00,1456,1445.463,1447
2023-02-06 07:00:00,1636,1637.039,1645.716
2023-02-06 08:00:00,1768,1784.395,1761.658
2023-02-06 09:00:00,1826,1822.122,1791.332
2023-02-06 10:00:00,1822,1825.042,1781.824
2023-02-06 11:00:00,1815,1794.87,1783.06
2023-02-06 12:00:00,1789,1779.917,1742.652
2023-02-06 13:00:00,1771,1792.201,1774.125
2023-02-06 14:00:00,1743,1773.303,1758.355
2023-02-06 15:00:00,1728,1722.463,1742.468
2023-02-06 16:00:00,1703,1714.112,1699.99
2023-02-06 17:00:00,1731,1723.624,1715.93
2023-02-06 18:00:00,1744,1703.569,1723.068
2023-02-06 19:00:00,1694,1672.977,1670.617
2023-02-06 20:00:00,1629,1650.081,1606.301
2023-02-06 21:00:00,1544,1546.112,1501.4
2023-02-06 22:00:00,1409,1392.54,1369.901
2023-02-06 23:00:00,1299,1285.333,1247.441
2023-02-07 00:00:00,1225,1207.27,1179.354
2023-02-07 01:00:00,1188,1183.521,1145.948
2023-02-07 02:00:00,1170,1161.535,1122.065
2023-02-07 03:00:00,1163,1143.168,1118.216
2023-02-07 04:00:00,1178,1158.542,1141.986
2023-02-07 05:00:00,1239,1222.468,1215.115
2023-02-07 06:00:00,1458,1432.483,1437.76
2023-02-07 07:00:00,1649,1630.628,1628.742
2023-02-07 08:00:00,1772,1753.561,1743.913
2023-02-07 09:00:00,1809,1795.778,1781.815
2023-02-07 10:00:00,1804,1801.002,1764.557
2023-02-07 11:00:00,1794,1817.387,1768.922
2023-02-07 12:00:00,1763,1765.48,1720.544
2023-02-07 13:00:00,1761,1769.44,1712.77
2023-02-07 14:00:00,1742,1738.395,1675.176
2023-02-07 15:00:00,1720,1723.175,1665.822
2023-02-07 16:00:00,1696,1706.058,1649.498
2023-02-07 17:00:00,1719,1719.914,1669.806
2023-02-07 18:00:00,1735,1729.801,1710.718
2023-02-07 19:00:00,1683,1654.443,1669.575
2023-02-07 20:00:00,1624,1592.382,1605.699
2023-02-07 21:00:00,1538,1512.38,1507.327
2023-02-07 22:00:00,1414,1372.919,1373.262
2023-02-07 23:00:00,1303,1266.885,1251.567
2023-02-08 00:00:00,1225,1183.482,1182.935
2023-02-08 01:00:00,1195,1142.837,1164.357
2023-02-08 02:00:00,1171,1105.141,1145.568
2023-02-08 03:00:00,1167,1104.697,1147.791
2023-02-08 04:00:00,1179,1109.957,1161.071
2023-02-08 05:00:00,1245,1172.235,1229.59
2023-02-08 06:00:00,1455,1394.51,1443.095
2023-02-08 07:00:00,1630,1566.466,1615.686
2023-02-08 08:00:00,1761,1684.669,1735.689
2023-02-08 09:00:00,1796,1754.072,1797.87
2023-02-08 10:00:00,1777,1769.782,1789.717
2023-02-08 11:00:00,1772,1741.858,1788.43
2023-02-08 12:00:00,1741,1756.778,1773.649
2023-02-08 13:00:00,1727,1693.916,1770.118
2023-02-08 14:00:00,1709,1664.487,1724.834
2023-02-08 15:00:00,1696,1662.92,1706.699
2023-02-08 16:00:00,1676,1642.015,1672.628
2023-02-08 17:00:00,1695,1703.036,1690.459
2023-02-08 18:00:00,1726,1677.832,1716.143
2023-02-08 19:00:00,1672,1621.06,1674.716
2023-02-08 20:00:00,1609,1602.133,1617.333
2023-02-08 21:00:00,1523,1500.339,1512.501
2023-02-08 22:00:00,1389,1354.408,1379.153
2023-02-08 23:00:00,1271,1209.874,1269.753
2023-02-09 00:00:00,1202,1133.466,1211.5
2023-02-09 01:00:00,1169,1119.444,1176.709
2023-02-09 02:00:00,1156,1105.793,1162.131
2023-02-09 03:00:00,1151,1098.454,1157.026
2023-02-09 04:00:00,1162,1119.242,1167.25
2023-02-09 05:00:00,1224,1179.973,1238.989
2023-02-09 06:00:00,1443,1364.633,1452.707
2023-02-09 07:00:00,1624,1559.292,1633.539
2023-02-09 08:00:00,1755,1678.099,1764.975
2023-02-09 09:00:00,1808,1741.024,1798.708
2023-02-09 10:00:00,1781,1708.668,1783.338
2023-02-09 11:00:00,1765,1713.959,1751.829
2023-02-09 12:00:00,1739,1691.352,1708.588
2023-02-09 13:00:00,1724,1635.563,1686.247
2023-02-09 14:00:00,1697,1606.772,1658.817
2023-02-09 15:00:00,1677,1599.59,1636.374
2023-02-09 16:00:00,1650,1624.705,1628.924
2023-02-09 17:00:00,1694,1614.768,1672.649
2023-02-09 18:00:00,1727,1661.153,1720.827
2023-02-09 19:00:00,1687,1636.494,1681.784
2023-02-09 20:00:00,1630,1555.436,1616.282
2023-02-09 21:00:00,1540,1451.632,1506.31
2023-02-09 22:00:00,1402,1291.797,1382.55
2023-02-09 23:00:00,1286,1198.71,1279.364
2023-02-10 00:00:00,1221,1172.894,1211.055
2023-02-10 01:00:00,1181,1084.962,1180.807
2023-02-10 02:00:00,1166,1056.857,1162.806
2023-02-10 03:00:00,1164,1050.01,1149.399
2023-02-10 04:00:00,1174,1078.337,1157.603
2023-02-10 05:00:00,1237,1135.993,1224.175
2023-02-10 06:00:00,1441,1316.455,1430.456
2023-02-10 07:00:00,1624,1536.78,1607.227
2023-02-10 08:00:00,1748,1627.35,1714.059
2023-02-10 09:00:00,1794,1658.902,1736.767
2023-02-10 10:00:00,1783,1637.154,1677.668
2023-02-10 11:00:00,1761,1603.917,1614.704
2023-02-10 12:00:00,1722,1552.846,1566.644
2023-02-10 13:00:00,1709,1541.648,1580.146
2023-02-10 14:00:00,1668,1497.207,1561.959
2023-02-10 15:00:00,1639,1512.187,1546.809
2023-02-10 16:00:00,1616,1509.438,1544.31
2023-02-10 17:00:00,1651,1578.099,1601.358
2023-02-10 18:00:00,1682,1612.117,1656.934
2023-02-10 19:00:00,1649,1574.241,1613.28
2023-02-10 20:00:00,1591,1514.516,1557.75
2023-02-10 21:00:00,1496,1406.377,1472.219
2023-02-10 22:00:00,1379,1313.772,1376.556
2023-02-10 23:00:00,1283,1210.851,1281.642
2023-02-11 00:00:00,1206,1158.975,1208.649
2023-02-11 01:00:00,1169,1059.715,1169.203
2023-02-11 02:00:00,1142,1051.503,1142.079
2023-02-11 03:00:00,1129,1059.661,1127.264
2023-02-11 04:00:00,1126,1044.01,1131.901
2023-02-11 05:00:00,1154,1060.767,1167.315
2023-02-11 06:00:00,1234,1139.242,1228.591
2023-02-11 07:00:00,1314,1208.896,1306.324
2023-02-11 08:00:00,1399,1278.836,1400.685
2023-02-11 09:00:00,1500,1357.46,1487.42
2023-02-11 10:00:00,1546,1370.64,1550.688
2023-02-11 11:00:00,1559,1370.293,1557.931
2023-02-11 12:00:00,1558,1365.93,1558.736
2023-02-11 13:00:00,1541,1362.084,1540.941
2023-02-11 14:00:00,1507,1339.314,1492.086
2023-02-11 15:00:00,1487,1340.315,1457.132
2023-02-11 16:00:00,1488,1347.071,1464.092
2023-02-11 17:00:00,1524,1424.243,1491.985
2023-02-11 18:00:00,1557,1456.178,1538.939
2023-02-11 19:00:00,1534,1411.037,1498.731
2023-02-11 20:00:00,1483,1368.499,1442.663
2023-02-11 21:00:00,1415,1318.372,1377.988
2023-02-11 22:00:00,1331,1248.219,1300.23
2023-02-11 23:00:00,1251,1158.727,1220.62
2023-02-12 00:00:00,1188,1103.72,1166.493
2023-02-12 01:00:00,1154,1080.564,1134.614
2023-02-12 02:00:00,1127,1048.632,1114.323
2023-02-12 03:00:00,1117,1056.492,1105.146
2023-02-12 04:00:00,1122,1034.396,1108.633
2023-02-12 05:00:00,1147,1060.626,1129.202
2023-02-12 06:00:00,1211,1127.873,1189.038
2023-02-12 07:00:00,1272,1180.101,1239.484
2023-02-12 08:00:00,1339,1256.251,1326.193
2023-02-12 09:00:00,1430,1352.648,1420.191
2023-02-12 10:00:00,1478,1396.292,1448.256
2023-02-12 11:00:00,1474,1373.803,1439.787
2023-02-12 12:00:00,1450,1364.199,1417.944
2023-02-12 13:00:00,1426,1351.227,1420.171
2023-02-12 14:00:00,1407,1326.807,1410.342
2023-02-12 15:00:00,1411,1325.565,1397.573
2023-02-12 16:00:00,1444,1296.814,1416.335
2023-02-12 17:00:00,1509,1369.598,1482.723
2023-02-12 18:00:00,1558,1434.726,1546.028
2023-02-12 19:00:00,1551,1452.598,1517.854
2023-02-12 20:00:00,1487,1409.307,1461.712
2023-02-12 21:00:00,1413,1316.957,1383.804
2023-02-12 22:00:00,1303,1222.211,1291.021
2023-02-12 23:00:00,1212,1166.4,1192.671
2023-02-13 00:00:00,1137,1097.17,1123.289
2023-02-13 01:00:00,1103,1091.125,1090.857
2023-02-13 02:00:00,1088,1079.908,1079.786
2023-02-13 03:00:00,1085,1053.232,1060.671
2023-02-13 04:00:00,1095,1070.341,1072.574
2023-02-13 05:00:00,1163,1136.107,1131.297
2023-02-13 06:00:00,1376,1312.972,1327.339
2023-02-13 07:00:00,1558,1512.606,1504.694
2023-02-13 08:00:00,1678,1635.468,1645.694
2023-02-13 09:00:00,1727,1699.241,1709.276
2023-02-13 10:00:00,1718,1675.691,1728.139
2023-02-13 11:00:00,1699,1650.271,1723.875
2023-02-13 12:00:00,1675,1632.722,1707.197
2023-02-13 13:00:00,1672,1636.616,1700.521
2023-02-13 14:00:00,1638,1611.713,1682.817
2023-02-13 15:00:00,1619,1592.928,1658.236
2023-02-13 16:00:00,1593,1561.568,1614.501
2023-02-13 17:00:00,1605,1568.564,1622.609
